genre,director,n
Children &amp; Family Movies,Don Bluth,10
Children &amp; Family Movies,Dustin McKenzie,34
Children &amp; Family Movies,Elaine Bogan,6
Children &amp; Family Movies,Emily Hagins,10
Children &amp; Family Movies,Eondeok Han,20
Children &amp; Family Movies,Eric Bross,26
Children &amp; Family Movies,Eric Radomski,8
Children &amp; Family Movies,Eric Summer,18
Children &amp; Family Movies,Erik Canuel,9
Children &amp; Family Movies,Erwin van den Eshof,9
Children &amp; Family Movies,Ezekiel Norton,56
Children &amp; Family Movies,Frank Oz,18
Children &amp; Family Movies,Gary Wang,8
Children &amp; Family Movies,Gary Wheeler,8
Children &amp; Family Movies,Gavin O'Connor,42
Children &amp; Family Movies,Gaëtan Brizzi,35
Children &amp; Family Movies,Genndy Tartakovsky,11
Children &amp; Family Movies,Geoff Anderson,10
Children &amp; Family Movies,Gil Kenan,12
Children &amp; Family Movies,Glenn Miller,5
Children &amp; Family Movies,Greg Richardson,10
Children &amp; Family Movies,Hanno Olderdissen,10
Children &amp; Family Movies,Harald Zwart,20
Children &amp; Family Movies,Harold Cronk,10
Children &amp; Family Movies,Henry Selick,8
Children &amp; Family Movies,Hiromasa Yonebayashi,9
Children &amp; Family Movies,Hiroshi Aoyama,9
Children &amp; Family Movies,Holger Tappe,12
Children &amp; Family Movies,Hoyt Yeatman,16
Children &amp; Family Movies,Huang Jianming,10
Children &amp; Family Movies,Iain Softley,30
Children &amp; Family Movies,Ifa Isfansyah,6
Children &amp; Family Movies,Igor Kovalyov,15
Children &amp; Family Movies,Ishi Rudell,62
Children &amp; Family Movies,Iwao Takamoto,13
Children &amp; Family Movies,Jacob Joice,11
Children &amp; Family Movies,James Barr,7
Children &amp; Family Movies,James Brown,8
Children &amp; Family Movies,James Yukich,8
Children &amp; Family Movies,Jani Lachauer,7
Children &amp; Family Movies,Jason Moore,11
Children &amp; Family Movies,Jay Russell,30
Children &amp; Family Movies,Jay Surridge,9
Children &amp; Family Movies,Jayson Thiessen,26
Children &amp; Family Movies,Jennifer Lee,15
Children &amp; Family Movies,Jennifer Westcott,6
Children &amp; Family Movies,Jill Culton,10
Children &amp; Family Movies,Jim Fall,10
Children &amp; Family Movies,Jim Henson,18
Children &amp; Family Movies,Jim Stenstrum,9
Children &amp; Family Movies,Joan C. Gratz,35
Children &amp; Family Movies,Joann Sfar,35
Children &amp; Family Movies,Joe Camp,26
Children &amp; Family Movies,Joe Johnston,15
Children &amp; Family Movies,Joe Ksander,18
Children &amp; Family Movies,Joe Menendez,5
Children &amp; Family Movies,Joe Murray,6
Children &amp; Family Movies,Joe Roth,10
Children &amp; Family Movies,Joel Crawford,10
Children &amp; Family Movies,John A. Davis,12
Children &amp; Family Movies,John Kahrs,15
Children &amp; Family Movies,John Lee,11
Children &amp; Family Movies,John Musker,39
Children &amp; Family Movies,John Sanford,6
Children &amp; Family Movies,John Schultz,26
Children &amp; Family Movies,Johnny Castuciano,8
Children &amp; Family Movies,Jon Rosenbaum,14
Children &amp; Family Movies,Jon Turteltaub,7
Children &amp; Family Movies,Jonathan A. Rosenbaum,8
Children &amp; Family Movies,Jorge Blanco,30
Children &amp; Family Movies,Josh Greenbaum,10
Children &amp; Family Movies,Josh Wakely,10
Children &amp; Family Movies,Juan Antin,15
Children &amp; Family Movies,Juan Pablo Buscarini,33
Children &amp; Family Movies,Julio Soto Gurpide,36
Children &amp; Family Movies,Jun Falkenstein,9
Children &amp; Family Movies,Justin G. Dyck,18
Children &amp; Family Movies,Jørgen Lerdam,6
Children &amp; Family Movies,Karen J. Lloyd,19
Children &amp; Family Movies,Karey Kirkpatrick,24
Children &amp; Family Movies,Kate Melville,10
Children &amp; Family Movies,Kazumi Fukushima,9
Children &amp; Family Movies,Keith Scholey,1
Children &amp; Family Movies,Ken Hughes,30
Children &amp; Family Movies,Ken Kwapis,20
Children &amp; Family Movies,Kevin Deters,15
Children &amp; Family Movies,Kevin Lima,9
Children &amp; Family Movies,Kevin Munroe,22
Children &amp; Family Movies,Kevin R. Adams,18
Children &amp; Family Movies,Kiko Mistrorigo,3
Children &amp; Family Movies,Kunihiko Yuyama,7
Children &amp; Family Movies,Kyran Kelly,7
Children &amp; Family Movies,Larry Latham,24
Children &amp; Family Movies,Lasse Hallström,15
Children &amp; Family Movies,Lauren MacMullan,15
Children &amp; Family Movies,Leo Riley,8
Children &amp; Family Movies,Leopoldo Aguilar,14
Children &amp; Family Movies,Leslie Small,9
Children &amp; Family Movies,Lisa Arnold,7
Children &amp; Family Movies,Louise Alston,10
Children &amp; Family Movies,Luc Vinciguerra,50
Children &amp; Family Movies,Luke Jurevicius,1
Children &amp; Family Movies,Mahmoud Karim,4
Children &amp; Family Movies,Manika Sharma,6
Children &amp; Family Movies,Marc Forster,8
Children &amp; Family Movies,Marco Deufemia,9
Children &amp; Family Movies,Mario Cambi,18
Children &amp; Family Movies,Mark A.Z. Dippé,48
Children &amp; Family Movies,Mark Dindal,13
Children &amp; Family Movies,Mark Henn,15
Children &amp; Family Movies,Mark Osborne,12
Children &amp; Family Movies,Mark Palansky,10
Children &amp; Family Movies,Mark Risley,12
Children &amp; Family Movies,Mark Rosman,30
Children &amp; Family Movies,Mark Waters,9
Children &amp; Family Movies,Mathias Malzieu,20
Children &amp; Family Movies,Mauro Scandolari,11
Children &amp; Family Movies,Max Lang,7
Children &amp; Family Movies,Mel Stuart,30
Children &amp; Family Movies,Michael A. Nickles,4
Children &amp; Family Movies,Michael Barnett,3
Children &amp; Family Movies,Michael Buster,10
Children &amp; Family Movies,Michael Curtiz,9
Children &amp; Family Movies,Michael D. Black,18
Children &amp; Family Movies,Michael Goguen,20
Children &amp; Family Movies,Michael Kampa,8
Children &amp; Family Movies,Michael Pressman,20
Children &amp; Family Movies,Michael Socha,35
Children &amp; Family Movies,Michelle Johnston,8
Children &amp; Family Movies,Mike Disa,14
Children &amp; Family Movies,Mike Fetterly,7
Children &amp; Family Movies,Mike Gabriel,15
Children &amp; Family Movies,Mike Myhre,8
Children &amp; Family Movies,Mitch Schauer,22
Children &amp; Family Movies,Mohammed Saeed Harib,35
Children &amp; Family Movies,Monika Mitchell,8
Children &amp; Family Movies,Nathan Greno,15
Children &amp; Family Movies,Nila Madhab Panda,6
Children &amp; Family Movies,Nina Paley,35
Children &amp; Family Movies,Nitesh Tiwari,11
Children &amp; Family Movies,Nora Twomey,32
Children &amp; Family Movies,Norton Virgien,15
Children &amp; Family Movies,Nzingha Stewart,10
Children &amp; Family Movies,Oliver Daly,12
Children &amp; Family Movies,Olly Reid,9
Children &amp; Family Movies,Oskar Santos,11
Children &amp; Family Movies,Patrick Osborne,15
Children &amp; Family Movies,Paul Brizzi,35
Children &amp; Family Movies,Paul Demeyer,28
Children &amp; Family Movies,Paul Feig,10
Children &amp; Family Movies,Paul Serafini,11
Children &amp; Family Movies,Peggy Holmes,19
Children &amp; Family Movies,Peter DeLuise,16
Children &amp; Family Movies,Peter Hewitt,9
Children &amp; Family Movies,Peter Howitt,5
Children &amp; Family Movies,Peter Lepeniotis,40
Children &amp; Family Movies,Phil Johnston,26
Children &amp; Family Movies,Phil Nibbelink,9
Children &amp; Family Movies,Phil Weinstein,20
Children &amp; Family Movies,Philip Einstein Lipski,6
Children &amp; Family Movies,Philip Marlatt,10
Children &amp; Family Movies,Pierre Coré,22
Children &amp; Family Movies,Raja Gosnell,10
Children &amp; Family Movies,Rajiv Chilaka,10
Children &amp; Family Movies,Raymie Muzquiz,24
Children &amp; Family Movies,Rhiannon Bannenberg,20
Children &amp; Family Movies,Rhys Thomas,16
Children &amp; Family Movies,Rian Johnson,26
Children &amp; Family Movies,Rich Moore,26
Children &amp; Family Movies,Richard Correll,11
Children &amp; Family Movies,Richard Finn,40
Children &amp; Family Movies,Richard Greenberg,12
Children &amp; Family Movies,Richard Rich,23
Children &amp; Family Movies,Riri Riza,5
Children &amp; Family Movies,Rob LaDuca,15
Children &amp; Family Movies,Rob Marshall,22
Children &amp; Family Movies,Rob Minkoff,18
Children &amp; Family Movies,Rob Silvestri,12
Children &amp; Family Movies,Robert Altman,10
Children &amp; Family Movies,Robert C. Ramirez,15
Children &amp; Family Movies,Robert Rodriguez,69
Children &amp; Family Movies,Robert Vince,78
Children &amp; Family Movies,Robyn Butler,8
Children &amp; Family Movies,Rodolphe Guenoden,8
Children &amp; Family Movies,Rodrigo Eba,3
Children &amp; Family Movies,Roger Allers,60
Children &amp; Family Movies,Ron Clements,39
Children &amp; Family Movies,Ron Howard,26
Children &amp; Family Movies,Ron Oliver,36
Children &amp; Family Movies,Roy Burdine,8
Children &amp; Family Movies,Rudy Soedjarwo,7
Children &amp; Family Movies,Ryu Jung-woo,4
Children &amp; Family Movies,Sarah Smith,88
Children &amp; Family Movies,Satyajit Bhatkal,9
Children &amp; Family Movies,Savage Steve Holland,40
Children &amp; Family Movies,Scott McAboy,9
Children &amp; Family Movies,Scott Mosier,24
Children &amp; Family Movies,Sean Cisterna,18
Children &amp; Family Movies,Sean McNamara,10
Children &amp; Family Movies,Sean Olson,10
Children &amp; Family Movies,Sergio Pablos,8
Children &amp; Family Movies,Shawn Levy,44
Children &amp; Family Movies,Simon J. Smith,20
Children &amp; Family Movies,Simon Wells,17
Children &amp; Family Movies,Simon Wincer,30
Children &amp; Family Movies,Stephen Donnelly,9
Children &amp; Family Movies,Stephen Herek,14
Children &amp; Family Movies,Steve Ball,33
Children &amp; Family Movies,Steve Carr,34
Children &amp; Family Movies,Steve Hickner,20
Children &amp; Family Movies,Steve Loter,16
Children &amp; Family Movies,Steve Sacks,28
Children &amp; Family Movies,Steven Spielberg,65
Children &amp; Family Movies,Stevie Wermers,15
Children &amp; Family Movies,Stig Bergqvist,28
Children &amp; Family Movies,Stu Livingston,24
Children &amp; Family Movies,Stéphane Berla,20
Children &amp; Family Movies,Sudip Bandyopadhyay,7
Children &amp; Family Movies,Suhas Kadav,2
Children &amp; Family Movies,Sunao Katabuchi,9
Children &amp; Family Movies,Sylvain Blais,13
Children &amp; Family Movies,Theo Davies,14
Children &amp; Family Movies,Tilak Shetty,3
Children &amp; Family Movies,Tim Bartley,8
Children &amp; Family Movies,Tim Burton,28
Children &amp; Family Movies,Tim Hill,60
Children &amp; Family Movies,Tim Johnson,9
Children &amp; Family Movies,Tim Maltby,54
Children &amp; Family Movies,Timothy Reckart,17
Children &amp; Family Movies,Tom Shadyac,11
Children &amp; Family Movies,Tom Stern,13
Children &amp; Family Movies,Tomm Moore,35
Children &amp; Family Movies,Tony Leondis,14
Children &amp; Family Movies,Tugçe Soysop,11
Children &amp; Family Movies,Victor Cook,18
Children &amp; Family Movies,Victor Dal Chele,10
Children &amp; Family Movies,Vikas Bahl,11
Children &amp; Family Movies,Vince Marcello,9
Children &amp; Family Movies,Vipul Amrutlal Shah,11
Children &amp; Family Movies,Vishal Bhardwaj,8
Children &amp; Family Movies,Vivieno Caldinelli,19
Children &amp; Family Movies,Will Eisenberg,8
Children &amp; Family Movies,Will Gluck,20
Children &amp; Family Movies,William Lau,51
Children &amp; Family Movies,Yarrow Cheney,24
Children &amp; Family Movies,Yoshiyuki Momose,10
Children &amp; Family Movies,Zack Snyder,20
Children &amp; Family Movies,Zeke Norton,5
Children &amp; Family Movies,Éric Warin,18
Classic &amp; Cult TV,Michael Cumming,7
Classic &amp; Cult TV,Phil Sgriccia,9
Classic Movies,Alfonso Arau,8
Classic Movies,Anthony Veiller,2
Classic Movies,Barry Levinson,19
Classic Movies,Baz Luhrmann,16
Classic Movies,Brian De Palma,15
Classic Movies,Carol Reed,6
Classic Movies,Chandra Barot,10
Classic Movies,Charles A. Nichols,13
Classic Movies,Charles Walters,10
Classic Movies,Daniel Mann,8
Classic Movies,David Lean,36
Classic Movies,Frank Capra,4
Classic Movies,Fred M. Wilcox,7
Classic Movies,Gillian Armstrong,6
Classic Movies,Gordon Parks,8
Classic Movies,Hayao Miyazaki,9
Classic Movies,Henry Hathaway,9
Classic Movies,Hrishikesh Mukherjee,37
Classic Movies,Hugh Stewart,2
Classic Movies,Ivan Reitman,11
Classic Movies,Iwao Takamoto,13
Classic Movies,Jack Starrett,5
Classic Movies,James Ivory,30
Classic Movies,Janusz Majewski,9
Classic Movies,Joe Camp,6
Classic Movies,John Duigan,7
Classic Movies,John Ford,2
Classic Movies,John G. Avildsen,9
Classic Movies,John Hughes,12
Classic Movies,John Huston,3
Classic Movies,John Sturges,2
Classic Movies,Jonathan Demme,10
Classic Movies,Joris Ivens,2
Classic Movies,Julie Dash,20
Classic Movies,Ken Hughes,30
Classic Movies,Lasse Hallström,10
Classic Movies,Lewis Milestone,15
Classic Movies,Luis Valdez,10
Classic Movies,Manmohan Desai,8
Classic Movies,Martin Scorsese,48
Classic Movies,Mel Stuart,30
Classic Movies,Michael Anderson,9
Classic Movies,Michael Curtiz,9
Classic Movies,Mike Newell,13
Classic Movies,Neil Jordan,30
Classic Movies,Nicholas Ray,10
Classic Movies,Norman Jewison,11
Classic Movies,Orson Welles,8
Classic Movies,Quentin Tarantino,12
Classic Movies,Raj Kapoor,25
Classic Movies,Randal Kleiser,15
Classic Movies,Richard Brooks,8
Classic Movies,Robert Aldrich,13
Classic Movies,Robert Clouse,22
Classic Movies,Roman Polanski,10
Classic Movies,Roy Boulting,2
Classic Movies,Sam Raimi,11
Classic Movies,Sergio Leone,22
Classic Movies,Shakti Samanta,10
Classic Movies,Sooraj R. Barjatya,8
Classic Movies,Spike Lee,10
Classic Movies,Stanisław Różewicz,6
Classic Movies,Stanley Kubrick,18
Classic Movies,Steven Spielberg,42
Classic Movies,Sushil Majumdar,10
Classic Movies,Terry Gilliam,9
Classic Movies,Terry Jones,17
Classic Movies,Vincente Minnelli,10
Classic Movies,William Wyler,2
Comedies,A. L. Vijay,14
Comedies,Aanand Rai,20
Comedies,Aaron Nee,13
Comedies,Aatmaram Dharne,1
Comedies,Abba T. Makama,10
Comedies,Abbas Alibhai Burmawalla,10
Comedies,Abbas Tyrewala,11
Comedies,Abdullah Al Noor,10
Comedies,Abhinay Deo,8
Comedies,Abhishek Sharma,13
Comedies,Abhishek Varman,6
Comedies,Adam Egypt Mortimer,14
Comedies,Adam Larson Broder,6
Comedies,Adam McKay,11
Comedies,Adam Nee,13
Comedies,Adam Shankman,68
Comedies,Adisorn Tresirikasem,7
Comedies,Adze Ugah,10
Comedies,Agasyah Karim,8
Comedies,Ahmad Samir Farag,7
Comedies,Ahmed El Gendy,3
Comedies,Ahmed Zain,6
Comedies,Ahsan Rahim,10
Comedies,Akiva Schaffer,51
Comedies,Akram Farouk,12
Comedies,Alain Desrochers,11
Comedies,Alana Waksman,10
Comedies,Alejandro Agresti,20
Comedies,Alejandro Doria,10
Comedies,Alejandro Fernández Almendras,10
Comedies,Alethea Jones,8
Comedies,Alex Lehmann,2
Comedies,Alex Richanbach,6
Comedies,Alex Winter,9
Comedies,Alex Zamm,9
Comedies,Alexandre Reinecke,5
Comedies,Alfonso Cuarón,16
Comedies,Alfonso Serrano Maturino,6
Comedies,Ali Samadi Ahadi,3
Comedies,Ali Scher,10
Comedies,Ali Taner Baltacı,20
Comedies,Amar Kaushik,6
Comedies,Amarpreet G S Chabbra,7
Comedies,Amit Roy,7
Comedies,Amitabha Singh,10
Comedies,Amitoj Mann,10
Comedies,Amr Arafa,16
Comedies,Amy Poehler,8
Comedies,Anand Tiwari,6
Comedies,Anand Tucker,20
Comedies,Anant Balani,7
Comedies,Andrea Molaioli,7
Comedies,Andrew Bujalski,8
Comedies,Andrew Fleming,27
Comedies,Andrew Lau Wai-Keung,11
Comedies,Andrew Mogel,16
Comedies,Andrew Nackman,10
Comedies,Andrew Wessels,11
Comedies,Andrés Couturier,20
Comedies,Andy Tennant,48
Comedies,Anees Bazmee,39
Comedies,Anita Barbosa,8
Comedies,Anita Udeep,8
Comedies,Ann Deborah Fishman,11
Comedies,Anne Fletcher,12
Comedies,Anthony Abrams,6
Comedies,Anthony Chan,5
Comedies,Anthony D'Souza,10
Comedies,Anthony Scott Burns,14
Comedies,Antoine Bardou-Jacquet,16
Comedies,Antoinette Jadaone,10
Comedies,Antonio Serrano,18
Comedies,Anurag Basu,15
Comedies,Anurag Kashyap,11
Comedies,Anuranjan Premji,7
Comedies,Anusha Rizvi,10
Comedies,Archie Borders,6
Comedies,Ari Sandel,19
Comedies,Arthur Muhammad,4
Comedies,Arun Chidambaram,8
Comedies,Ash Brannon,10
Comedies,Ashish R. Mohan,7
Comedies,Ashu Trikha,6
Comedies,Ashutosh Gowariker,11
Comedies,Ashwiny Iyer Tiwari,7
Comedies,Asim Abbasi,16
Comedies,Atanu Ghosh,13
Comedies,Atharv Baluja,8
Comedies,Atul Kale,6
Comedies,Atul Malhotra,10
Comedies,Aubrey Powell,9
Comedies,Augusto Matte,10
Comedies,Austin Kolodney,10
Comedies,Ayaan Mukherji,10
Comedies,Azazel Jacobs,7
Comedies,Azfar Jafri,6
Comedies,Aziz Mirza,16
Comedies,B. V. Nandini Reddy,30
Comedies,B.N. Shajeer Sha,4
Comedies,BB Sasore,10
Comedies,Baljit Singh Deo,10
Comedies,Banjong Pisanthanakun,7
Comedies,Barry Sonnenfeld,30
Comedies,Bas van Teylingen,8
Comedies,Basava Shankar Eeday,5
Comedies,Basu Chatterjee,6
Comedies,Baz Luhrmann,16
Comedies,Bedran Güzel,20
Comedies,Beeban Kidron,15
Comedies,Ben Palmer,24
Comedies,Ben Pluimer,3
Comedies,Ben Wheatley,12
Comedies,Benjamin Turner,10
Comedies,Benjamin Weill,6
Comedies,Benny Fine,7
Comedies,Benson Lee,51
Comedies,Bhagyaraj,10
Comedies,Birkan Pusa,8
Comedies,Blayne Weaver,6
Comedies,Bo Welch,8
Comedies,Bob Nelson,8
Comedies,Bob Odenkirk,10
Comedies,Bob Persichetti,12
Comedies,Bobby Farrelly,8
Comedies,Bong Joon Ho,26
Comedies,Borja Cobeaga,6
Comedies,Brad Bird,18
Comedies,Brad Peyton,28
Comedies,Brandon Somerhalder,10
Comedies,Brent Maddock,9
Comedies,Brett Haley,10
Comedies,Brett Ratner,48
Comedies,Brian Levant,17
Comedies,Brian Robbins,11
Comedies,Brie Larson,9
Comedies,Bruce Leddy,10
Comedies,Bruce McCulloch,11
Comedies,Bruce McDonald,10
Comedies,Bruce Robinson,18
Comedies,Bruce W. Smith,8
Comedies,Bruno Ascenzo,6
Comedies,Bruno Garotti,15
Comedies,Bunmi Ajakaiye,8
Comedies,Burak Aksak,21
Comedies,Byron Howard,20
Comedies,Callie Khouri,12
Comedies,Carlo Padial,6
Comedies,Carlos Marques-Marcet,4
Comedies,Carlos Therón,10
Comedies,Carly Stone,6
Comedies,Cathy Garcia-Molina,38
Comedies,Cem Yılmaz,29
Comedies,Chad Van De Keere,16
Comedies,Chan-sang Lim,10
Comedies,Chandan Arora,6
Comedies,Chandra Prakash Dwivedi,10
Comedies,Chandrakant Kulkarni,20
Comedies,Chanon Yingyong,8
Comedies,Charles Stone III,10
Comedies,Charles Walters,10
Comedies,Charlie McDowell,3
Comedies,Chayanop Boonprakob,4
Comedies,Chester Tam,9
Comedies,Cheta Chukwu,7
Comedies,Chi Keung Fung,10
Comedies,Chia-Liang Liu,10
Comedies,Chris Buck,10
Comedies,Chris Jenkins,36
Comedies,Chris Kelly,9
Comedies,Chris Koch,10
Comedies,Chris McCoy,8
Comedies,Chris Nelson,10
Comedies,Chris Renaud,36
Comedies,Chris Stokes,19
Comedies,Chris Weitz,36
Comedies,Chris Williams,20
Comedies,Christian De Vita,22
Comedies,Christian Desmares,30
Comedies,Christian Ditter,16
Comedies,Christian Zübert,10
Comedies,Christopher Guest,22
Comedies,Christopher Nolen,10
Comedies,Christopher Smith,16
Comedies,Claire Scanlon,7
Comedies,Claude Barras,32
Comedies,Claude Lelouch,10
Comedies,Clay Kaytis,7
Comedies,Clovis Cornillac,8
Comedies,Corbin Bernsen,8
Comedies,Corey Grant,12
Comedies,Corey Yuen,24
Comedies,Cosmo Segurson,6
Comedies,Craig Brewer,8
Comedies,Craig Elrod,5
Comedies,Craig Gillespie,9
Comedies,Craig Johnson,10
Comedies,Cristina Jacob,25
Comedies,Curro Velázquez,10
Comedies,Dan Harris,11
Comedies,Dan Kwan,20
Comedies,Dan Villegas,8
Comedies,Dani Levy,10
Comedies,Daniel Gray Longino,13
Comedies,Daniel Monzón,14
Comedies,Daniel Scheinert,20
Comedies,Daniel Sánchez Arévalo,14
Comedies,Danny Boyle,12
Comedies,Danny Leiner,27
Comedies,Dash Shaw,10
Comedies,Dave Dorsey,10
Comedies,David Beier,10
Comedies,David Cronenberg,36
Comedies,David Dhawan,81
Comedies,David E. Talbert,7
Comedies,David Grossman,20
Comedies,David Lee Miller,10
Comedies,David Michôd,7
Comedies,David Mirkin,10
Comedies,David Palmer,11
Comedies,David Serrano,10
Comedies,David Silberg,13
Comedies,David Soren,14
Comedies,David Wain,31
Comedies,David Wnendt,8
Comedies,David Zucker,16
Comedies,Dax Shepard,11
Comedies,Dennie Gordon,21
